userId,courseId,recommended,rating,timestamp
2827,12,1,5,2025-03-05
2827,31,1,4,2025-03-04
2827,11,1,5,2025-10-30
2827,50,1,3,2024-11-01
2827,48,1,3,2024-06-01
2827,35,1,3,2025-04-30
2828,47,1,4,2024-12-28
2828,5,1,4,2026-04-25
2828,85,1,3,2025-07-21
2828,104,1,3,2025-08-21
2829,67,1,3,2026-01-18
2829,37,1,3,2025-10-28
2830,23,1,3,2025-12-14
2830,47,1,5,2025-04-12
2831,80,1,5,2024-06-18
2831,116,1,5,2025-03-12
2831,113,1,5,2025-03-23
2831,19,1,4,2025-08-07
2831,17,1,5,2025-04-25
2831,30,1,5,2025-07-09
2831,70,1,3,2026-01-22
2831,39,1,3,2024-08-22
2832,52,1,5,2026-04-02
2832,43,1,3,2026-03-16
2832,96,1,3,2024-11-30
2832,56,1,4,2025-03-30
2832,10,1,5,2026-04-29
2832,45,1,5,2025-11-26
2833,57,1,5,2025-02-09
2833,86,1,5,2025-07-13
2833,46,1,5,2024-10-06
2834,2,1,4,2025-08-31
2834,86,1,4,2024-07-31
2834,80,1,3,2025-06-12
2834,74,1,3,2026-03-21
2835,116,1,3,2024-07-27
2835,21,1,5,2026-02-05
2835,111,1,3,2024-08-22
2835,112,1,4,2025-06-07
2835,19,1,4,2024-09-20
2835,11,1,3,2024-12-06
2835,106,1,5,2025-09-06
2836,119,1,5,2025-12-30
2836,5,1,4,2025-04-15
2837,40,1,3,2024-10-28
2837,78,1,3,2024-10-31
2838,96,1,4,2025-01-21
2838,58,1,3,2024-08-25
2839,106,1,4,2025-06-22
2839,75,1,4,2025-07-12
2840,20,1,4,2026-01-22
2840,97,1,3,2024-10-03
2840,46,1,3,2024-11-28
2840,69,1,4,2024-09-29
2840,31,1,3,2025-12-11
2840,112,1,3,2025-01-10
2840,96,1,3,2025-09-17
2840,48,1,5,2025-01-09
2841,89,1,4,2025-05-25
2841,120,1,4,2025-01-14
2841,80,1,3,2024-07-16
2841,74,1,3,2025-08-16
2841,82,1,3,2025-05-27
2842,58,1,5,2026-04-25
2842,18,1,5,2025-03-10
2842,24,1,5,2025-09-14
2842,116,1,4,2026-02-06
2842,104,1,5,2024-05-15
2842,61,1,3,2024-07-06
2842,13,1,3,2025-12-26
2843,6,1,5,2024-07-28
2843,93,1,4,2025-07-25
2843,112,1,3,2024-07-17
2844,85,1,5,2026-04-18
2844,16,1,4,2025-03-05
2844,79,1,3,2025-12-29
2844,80,1,5,2024-05-20
2844,87,1,4,2026-04-05
2844,10,1,4,2025-01-13
2845,1,1,4,2025-08-11
2845,59,1,3,2024-12-16
2845,42,1,3,2024-08-23
2845,111,1,4,2024-06-20
2845,41,1,5,2024-07-27
2845,101,1,4,2025-05-15
2846,22,1,4,2025-03-23
2846,84,1,3,2025-11-14
2846,114,1,5,2024-06-21
2847,11,1,4,2024-07-16
2847,7,1,3,2025-03-19
2848,66,1,3,2025-03-08
2848,79,1,4,2025-01-31
2848,6,1,5,2025-12-22
2848,113,1,5,2025-06-21
2848,24,1,4,2026-01-30
2848,67,1,4,2024-07-25
2849,11,1,4,2025-07-24
2849,42,1,5,2025-03-05
2849,56,1,5,2025-10-31
2849,77,1,5,2026-03-27
2850,23,1,3,2026-02-17
2850,43,1,3,2025-07-03
2850,86,1,4,2025-06-08
2850,35,1,4,2024-06-24
2850,116,1,4,2026-03-01
2850,4,1,3,2025-07-01
2851,94,1,5,2024-12-22
2851,98,1,3,2024-06-27
2851,57,1,5,2024-12-21
2851,54,1,3,2024-07-09
2851,95,1,3,2024-12-16
2852,57,1,3,2025-10-01
2852,70,1,5,2024-06-08
2852,104,1,4,2025-07-15
2852,51,1,5,2025-06-10
2853,67,1,3,2025-12-16
2853,90,1,4,2025-08-16
2853,99,1,5,2024-10-09
2853,110,1,4,2024-12-16
2853,109,1,5,2025-11-20
2853,18,1,3,2024-10-22
2853,108,1,5,2024-06-30
2853,17,1,3,2024-09-15
2854,94,1,4,2025-07-18
2854,72,1,3,2025-11-30
2854,64,1,5,2024-05-18
2855,21,1,4,2026-02-09
2855,12,1,4,2026-02-17
2855,18,1,4,2024-08-03
2856,81,1,4,2024-12-28
2856,2,1,3,2025-01-30
2856,17,1,4,2025-06-15
2856,102,1,4,2026-01-25
2856,54,1,3,2024-05-31
2856,42,1,3,2024-10-07
2856,69,1,3,2024-08-24
2856,43,1,3,2024-09-07
2857,44,1,3,2025-08-21
2857,81,1,5,2025-11-16
2857,87,1,5,2025-05-01
2857,29,1,3,2026-03-24
2857,52,1,4,2025-09-24
2857,76,1,3,2026-02-05
2857,60,1,5,2025-09-12
2857,96,1,5,2024-05-15
2858,53,1,5,2025-03-26
2858,27,1,3,2025-10-30
2858,33,1,3,2024-07-08
2858,21,1,3,2024-08-05
2858,3,1,4,2025-08-14
2858,29,1,3,2024-11-25
2858,9,1,3,2025-06-08
2859,25,1,4,2024-07-17
2859,10,1,5,2025-01-02
2860,80,1,5,2024-12-10
2860,79,1,4,2025-06-27
2860,112,1,5,2026-03-05
2860,33,1,4,2025-08-19
2860,40,1,5,2026-05-11
2860,87,1,4,2026-05-11
2860,43,1,4,2025-02-16
2861,105,1,3,2025-06-22
2861,82,1,5,2025-01-04
2861,106,1,3,2024-09-12
2862,105,1,3,2025-07-04
2862,109,1,4,2025-03-02
2863,116,1,4,2025-03-21
2863,46,1,4,2025-03-24
2863,8,1,5,2025-02-17
2863,1,1,3,2025-03-07
2863,4,1,3,2025-05-31
2863,103,1,3,2026-03-21
2863,32,1,3,2025-07-23
2863,111,1,4,2025-10-31
2864,111,1,3,2025-06-12
2864,55,1,5,2025-05-31
2864,6,1,5,2025-07-21
2864,34,1,3,2026-04-27
2864,1,1,3,2026-03-03
2864,85,1,5,2026-04-26
2864,80,1,3,2024-06-15
2864,89,1,4,2025-12-01
2865,99,1,4,2025-04-06
2865,38,1,5,2026-03-30
2865,20,1,4,2025-07-13
2865,63,1,4,2024-06-17
2865,69,1,3,2025-05-19
2866,100,1,3,2025-10-14
2866,115,1,5,2025-03-21
2866,66,1,3,2024-08-19
2866,22,1,5,2026-04-23
2867,82,1,3,2025-07-05
2867,2,1,3,2026-04-28
2867,6,1,5,2025-07-19
2867,53,1,5,2025-12-02
2867,10,1,3,2026-03-05
2867,58,1,5,2025-04-06
2867,117,1,3,2026-04-06
2868,67,1,5,2024-12-31
2868,81,1,3,2025-07-17
2868,12,1,4,2025-02-25
2868,57,1,4,2024-07-04
2868,4,1,3,2025-04-11
2868,113,1,5,2025-06-03
2868,21,1,4,2026-02-04
2869,77,1,5,2025-07-19
2869,2,1,3,2026-01-28
2869,105,1,4,2024-12-16
2869,57,1,3,2024-07-02
2870,116,1,5,2024-12-21
2870,89,1,4,2025-02-05
2871,67,1,3,2024-08-11
2871,69,1,3,2025-11-27
2871,103,1,4,2024-09-29
2871,113,1,3,2024-06-20
2871,28,1,4,2025-02-03
2871,119,1,4,2026-01-13
2871,98,1,3,2026-01-30
2872,74,1,4,2025-03-13
2872,68,1,4,2024-06-05
2872,101,1,5,2025-01-01
2873,8,1,3,2025-08-18
2873,52,1,4,2025-02-15
2873,70,1,4,2026-02-19
2873,100,1,4,2024-07-26
2873,103,1,5,2024-10-11
2873,110,1,4,2025-10-22
2874,33,1,5,2025-08-20
2874,29,1,4,2024-12-11
2874,9,1,3,2024-12-21
2875,29,1,3,2025-03-12
2875,52,1,4,2025-02-14
2875,61,1,3,2025-10-24
2875,58,1,5,2025-05-30
2875,3,1,3,2026-05-05
2875,116,1,5,2025-11-07
2876,44,1,5,2025-06-30
2876,80,1,4,2025-01-14
2876,90,1,4,2024-07-17
2877,78,1,5,2025-08-05
2877,120,1,3,2025-12-11
2877,27,1,5,2025-06-10
2877,79,1,3,2026-05-01
2877,41,1,4,2024-12-10
2877,97,1,5,2024-07-14
2878,12,1,5,2025-07-12
2878,49,1,5,2024-07-12
2878,19,1,4,2025-04-11
2878,114,1,5,2025-01-10
2878,32,1,5,2026-05-06
2878,36,1,5,2024-12-30
2878,58,1,3,2025-04-25
2878,76,1,3,2025-03-07
2879,3,1,3,2025-06-14
2879,69,1,5,2024-10-04
2879,45,1,5,2025-06-05
2879,100,1,4,2025-09-20
2879,73,1,5,2025-09-29
2880,71,1,4,2026-04-15
2880,117,1,5,2025-11-22
2881,46,1,4,2025-07-28
2881,11,1,3,2025-03-17
2882,68,1,3,2024-08-10
2882,50,1,4,2024-07-03
2882,9,1,5,2025-09-14
2882,88,1,4,2025-01-15
2882,3,1,3,2024-10-18
2882,116,1,5,2026-02-04
2883,90,1,4,2026-02-16
2883,118,1,3,2026-03-01
2883,12,1,3,2024-11-27
2883,83,1,3,2025-01-28
2883,110,1,5,2024-08-27
2883,80,1,4,2026-04-21
2884,42,1,3,2024-11-26
2884,19,1,4,2026-04-24
2884,112,1,5,2024-07-04
2884,62,1,5,2024-07-09
2884,80,1,3,2025-10-10
2884,28,1,3,2025-01-16
2885,43,1,4,2025-06-07
2885,34,1,4,2024-06-15
2885,118,1,4,2025-07-14
2885,64,1,5,2026-01-03
2885,114,1,5,2025-01-04
2885,63,1,5,2025-03-15
2885,49,1,5,2024-05-25
2885,91,1,3,2024-08-07
2886,32,1,4,2025-06-06
2886,104,1,3,2025-08-16
2886,90,1,4,2025-08-25
2886,53,1,5,2024-09-07
2886,25,1,3,2025-10-21
2886,3,1,3,2025-09-19
2887,32,1,4,2024-05-26
2887,72,1,4,2025-12-20
2887,35,1,5,2026-04-01
2887,107,1,5,2024-08-31
2887,101,1,3,2025-06-19
2888,65,1,4,2025-06-24
2888,35,1,4,2025-05-18
2888,34,1,4,2025-09-17
2889,84,1,3,2026-03-21
2889,88,1,4,2024-05-21
2889,108,1,4,2024-05-21
2889,36,1,3,2024-12-04
2889,116,1,3,2024-06-05
2889,99,1,3,2025-11-24
2889,72,1,4,2025-10-10
2889,10,1,3,2026-04-25
2890,101,1,5,2025-03-27
2890,19,1,3,2024-07-03
2890,45,1,3,2026-02-26
2890,23,1,4,2024-06-17
2891,69,1,4,2026-01-13
2891,45,1,5,2025-12-03
2891,23,1,5,2025-06-04
2891,76,1,5,2025-08-28
2892,42,1,3,2026-02-15
2892,53,1,3,2024-08-18
2892,110,1,5,2026-04-17
2892,108,1,4,2025-03-30
2892,16,1,4,2025-10-26
2892,79,1,5,2024-06-25
2893,16,1,5,2024-05-23
2893,56,1,5,2024-09-16
2893,30,1,3,2025-10-05
2893,89,1,4,2025-05-27
2893,42,1,3,2024-11-13
2893,92,1,3,2026-05-06
2893,49,1,5,2026-03-04
2894,56,1,5,2025-03-30
2894,103,1,3,2024-10-17
2894,48,1,3,2026-02-27
2894,108,1,5,2024-12-06
2894,114,1,3,2024-09-01
2895,98,1,5,2024-09-06
2895,68,1,5,2024-10-28
2896,54,1,3,2025-06-20
2896,68,1,5,2025-11-23
2896,97,1,5,2025-02-08
2896,47,1,4,2025-08-28
2897,64,1,4,2024-08-10
2897,83,1,5,2026-05-13
2897,27,1,5,2025-01-28
2897,4,1,3,2024-09-13
2897,106,1,3,2025-05-24
2897,102,1,3,2024-12-30
2897,72,1,3,2026-03-18
2897,34,1,4,2026-01-06
2898,84,1,3,2025-01-01
2898,91,1,4,2024-05-24
2898,26,1,5,2024-12-27
2898,70,1,4,2025-02-26
2898,89,1,4,2026-03-01
2898,49,1,3,2026-05-09
2898,61,1,3,2025-01-29
2899,13,1,3,2024-10-17
2899,18,1,4,2026-01-30
2899,84,1,3,2024-09-15
2899,56,1,5,2024-10-11
2900,102,1,4,2026-01-27
2900,4,1,5,2026-02-10
2900,22,1,5,2024-12-28
2900,67,1,4,2024-08-22
2900,54,1,3,2026-02-21
2900,46,1,4,2025-03-07
2900,5,1,5,2025-01-21
2900,116,1,5,2024-12-24
2901,61,1,5,2025-01-06
2901,30,1,3,2025-03-05
2901,22,1,3,2025-11-18
2901,90,1,4,2026-04-27
2902,16,1,5,2025-05-19
2902,61,1,4,2025-01-12
2902,75,1,3,2024-07-11
2902,58,1,3,2026-02-25
2902,83,1,5,2025-01-18
2903,24,1,4,2024-09-27
2903,37,1,3,2024-08-25
2904,91,1,3,2025-10-17
2904,99,1,4,2026-03-21
2904,110,1,4,2025-01-11
2904,67,1,3,2024-10-27
2904,76,1,3,2024-10-11
2904,64,1,4,2024-07-21
2904,15,1,4,2025-06-15
2904,93,1,4,2025-03-11
2905,63,1,4,2026-02-08
2905,117,1,3,2025-10-22
2906,34,1,4,2026-05-04
2906,13,1,3,2026-01-08
2906,22,1,5,2024-11-20
2906,57,1,4,2026-02-10
2906,33,1,5,2024-11-07
2906,38,1,4,2024-09-04
2906,43,1,3,2025-05-26
2906,1,1,3,2025-07-14
2907,27,1,4,2024-07-24
2907,37,1,4,2025-12-20
2907,62,1,3,2026-03-24
2907,39,1,3,2024-08-16
2907,26,1,4,2026-03-05
2907,90,1,5,2024-07-05
2908,78,1,4,2025-02-21
2908,5,1,5,2024-07-21
2909,86,1,3,2025-12-06
2909,110,1,5,2025-01-28
2909,114,1,4,2025-12-11
2909,101,1,5,2026-03-04
2909,4,1,3,2026-03-06
2909,51,1,5,2024-12-13
2910,77,1,4,2025-02-07
2910,103,1,5,2025-06-05
2910,12,1,4,2024-10-30
2910,16,1,5,2025-12-16
2910,27,1,4,2025-05-11
2911,61,1,4,2024-11-25
2911,97,1,4,2024-09-11
2911,101,1,5,2025-07-21
2911,24,1,4,2024-10-22
2911,31,1,5,2026-04-30
2912,34,1,4,2024-07-03
2912,120,1,5,2024-11-27
2912,11,1,5,2024-07-02
2912,23,1,5,2025-09-16
2913,3,1,4,2025-07-24
2913,52,1,5,2026-01-30
2914,96,1,4,2025-03-15
2914,22,1,3,2025-04-15
2914,29,1,5,2026-02-02
2914,94,1,4,2025-11-01
2914,93,1,5,2025-12-27
2914,76,1,5,2025-03-17
2914,71,1,3,2025-12-09
2915,77,1,3,2024-09-01
2915,100,1,5,2025-02-14
2915,106,1,4,2024-07-18
2915,91,1,3,2024-06-14
2915,67,1,3,2024-08-08
2916,62,1,3,2025-11-01
2916,21,1,5,2025-05-31
2916,55,1,4,2025-04-19
2917,104,1,5,2025-05-27
2917,37,1,3,2025-08-17
2917,106,1,4,2026-03-14
2917,89,1,5,2025-02-18
2917,60,1,4,2025-05-06
2918,8,1,4,2024-09-05
2918,44,1,5,2024-07-07
2918,100,1,4,2024-06-16
2918,66,1,3,2025-01-04
2918,114,1,5,2026-01-07
2918,9,1,4,2025-06-11
2919,110,1,5,2025-08-06
2919,64,1,3,2025-05-06
2919,77,1,4,2025-09-09
2919,24,1,3,2025-11-29
2919,43,1,4,2024-11-10
2919,18,1,3,2025-08-11
2920,25,1,4,2025-10-04
2920,18,1,5,2024-06-18
2920,114,1,3,2026-02-28
2920,79,1,3,2025-09-28
2920,11,1,4,2024-12-17
2920,50,1,4,2024-05-18
2920,43,1,5,2024-12-16
2921,17,1,4,2025-12-21
2921,61,1,4,2025-01-05
2921,9,1,4,2026-03-01
2921,101,1,3,2025-12-03
2921,76,1,4,2025-12-30
2921,75,1,4,2024-09-02
2921,95,1,4,2026-03-27
2921,78,1,4,2025-09-28
2922,44,1,3,2025-02-15
2922,42,1,4,2026-04-03
2923,16,1,5,2024-10-20
2923,63,1,4,2024-07-22
2923,88,1,3,2026-02-23
2923,62,1,3,2025-01-26
2923,31,1,5,2025-07-03
2923,52,1,4,2024-06-17
2923,82,1,3,2025-05-08
2924,11,1,4,2026-04-19
2924,42,1,3,2025-08-24
2924,29,1,4,2024-07-13
2924,61,1,5,2025-11-24
2924,117,1,5,2024-12-07
2925,10,1,4,2025-07-09
2925,49,1,3,2024-05-17
2925,17,1,4,2024-07-28
2925,32,1,5,2025-10-14
2925,108,1,5,2026-04-13
2925,38,1,5,2025-04-23
2925,34,1,4,2024-09-01
2926,84,1,4,2025-08-30
2926,83,1,5,2024-11-06
2926,86,1,5,2025-07-29
2927,42,1,4,2024-12-03
2927,20,1,4,2024-08-28
2927,118,1,5,2025-05-31
2927,4,1,4,2025-10-28
2927,98,1,4,2024-06-06
2927,74,1,3,2024-12-05
2927,54,1,3,2025-06-02
2927,104,1,3,2025-01-26
2928,65,1,4,2025-07-01
2928,85,1,5,2025-01-07
2928,73,1,3,2024-09-30
2928,84,1,3,2025-07-08
2928,18,1,3,2025-04-18
2928,60,1,5,2024-06-19
2929,7,1,5,2026-01-23
2929,19,1,3,2025-04-26
2929,56,1,4,2025-07-17
2929,63,1,4,2025-01-23
2929,78,1,3,2024-07-07
2930,97,1,4,2025-04-18
2930,28,1,5,2025-02-01
2930,18,1,4,2024-05-25
2930,34,1,3,2024-11-24
2930,43,1,5,2025-11-12
2931,66,1,5,2026-05-13
2931,109,1,4,2025-03-05
2931,19,1,5,2025-10-29
2931,23,1,4,2025-08-11
2931,62,1,4,2025-11-05
2932,104,1,5,2025-08-25
2932,71,1,5,2025-01-05
2932,66,1,4,2024-10-19
2932,26,1,4,2025-10-21
2932,57,1,3,2025-08-06
2933,33,1,3,2025-07-08
2933,1,1,5,2025-01-01
2934,20,1,4,2025-09-07
2934,83,1,5,2025-07-30
2934,59,1,4,2025-12-29
2934,27,1,3,2025-02-15
2934,93,1,4,2024-12-31
2934,16,1,4,2025-03-02
2934,94,1,4,2025-04-22
2934,60,1,3,2024-05-31
2935,106,1,3,2024-05-25
2935,20,1,4,2025-12-30
2935,81,1,4,2025-05-30
2936,88,1,4,2025-08-09
2936,90,1,5,2025-12-10
2936,81,1,3,2024-11-26
2936,9,1,4,2026-03-25
2936,96,1,5,2025-06-22
2936,82,1,4,2024-08-19
2937,93,1,4,2024-06-03
2937,41,1,5,2024-06-02
2937,6,1,5,2025-10-17
2937,112,1,4,2025-11-04
2937,9,1,5,2025-01-20
2937,48,1,3,2026-01-28
2938,81,1,3,2025-08-10
2938,92,1,4,2024-06-09
2938,34,1,5,2025-07-09
2938,107,1,3,2026-01-22
2938,71,1,4,2024-06-15
2938,79,1,5,2026-03-16
2938,88,1,5,2025-08-22
2939,107,1,5,2025-02-20
2939,2,1,3,2025-06-05
2939,99,1,4,2026-04-22
2940,81,1,5,2025-11-19
2940,111,1,5,2025-03-05
2940,17,1,3,2025-01-30
2940,70,1,4,2024-11-02
2940,44,1,5,2025-12-16
2941,60,1,5,2025-02-14
2941,15,1,3,2025-01-18
2941,106,1,4,2026-02-25
2941,18,1,3,2024-05-14
2942,97,1,3,2025-04-22
2942,65,1,3,2025-05-12
2943,24,1,5,2024-11-10
2943,43,1,5,2025-11-01
2943,87,1,3,2025-11-16
2943,2,1,4,2025-02-05
2943,23,1,4,2024-10-08
2943,76,1,4,2026-01-31
2943,114,1,3,2025-02-27
2944,71,1,4,2025-10-24
2944,93,1,4,2025-02-01
2945,47,1,4,2025-02-24
2945,67,1,4,2024-11-06
2945,4,1,3,2024-12-23
2945,10,1,4,2025-11-12
2946,72,1,4,2024-08-01
2946,101,1,4,2026-04-26
2947,32,1,3,2024-06-29
2947,68,1,4,2025-08-30
2947,45,1,4,2026-01-27
2947,84,1,4,2025-11-03
2948,113,1,5,2025-03-20
2948,118,1,3,2026-05-09
2948,52,1,4,2024-06-09
2948,109,1,5,2025-03-16
2948,35,1,4,2024-11-08
2948,9,1,4,2025-05-30
2948,58,1,5,2025-09-26
2948,79,1,5,2025-11-15
2949,106,1,3,2024-07-15
2949,113,1,5,2026-01-25
2949,52,1,3,2024-12-04
2949,78,1,4,2025-10-05
2949,105,1,4,2024-11-29
2949,60,1,3,2025-07-08
2949,115,1,5,2025-01-05
2949,18,1,3,2025-06-17
2950,39,1,4,2024-06-03
2950,31,1,4,2025-10-10
2950,18,1,4,2025-06-08
2950,101,1,5,2025-11-17
2950,93,1,4,2025-03-21
2951,110,1,3,2024-08-28
2951,57,1,5,2024-07-18
2951,68,1,5,2026-01-21
2951,90,1,3,2026-04-09
2951,111,1,3,2025-01-15
2952,109,1,5,2024-07-19
2952,53,1,3,2025-10-13
2952,116,1,4,2025-06-30
2952,101,1,4,2025-12-25
2952,28,1,5,2025-03-18
2953,70,1,5,2024-07-08
2953,72,1,5,2024-11-22
2953,19,1,5,2026-01-24
2953,119,1,3,2025-10-09
2953,8,1,5,2025-12-11
2953,6,1,5,2025-08-21
2953,80,1,4,2026-01-13
2954,2,1,4,2025-10-24
2954,12,1,3,2024-11-15
2954,3,1,5,2025-03-11
2954,83,1,5,2025-01-19
2954,21,1,5,2025-11-18
2955,90,1,4,2024-08-27
2955,85,1,3,2024-06-02
2955,74,1,5,2026-01-15
2955,80,1,5,2026-03-02
2956,16,1,4,2024-09-11
2956,7,1,3,2024-09-17
2956,6,1,5,2025-11-29
2956,26,1,4,2024-05-29
2956,82,1,5,2025-04-22
2956,80,1,5,2026-05-11
2956,60,1,4,2025-03-06
2957,4,1,4,2024-08-27
2957,89,1,4,2025-01-09
2957,25,1,5,2024-11-18
2957,48,1,3,2024-12-26
2958,69,1,4,2026-01-16
2958,84,1,3,2025-11-25
2959,105,1,4,2026-02-17
2959,66,1,3,2026-04-29
2959,24,1,5,2024-05-16
2959,7,1,3,2024-07-26
2959,57,1,4,2024-12-06
2959,30,1,5,2024-06-26
2959,84,1,3,2025-01-12
2959,83,1,5,2025-09-03
2960,44,1,3,2025-02-10
2960,12,1,4,2025-02-05
2961,100,1,5,2025-05-06
2961,10,1,5,2025-08-26
2961,28,1,4,2024-08-15
2961,82,1,4,2025-05-19
2961,50,1,5,2026-01-20
2961,72,1,5,2024-12-31
2961,4,1,3,2025-12-28
2961,17,1,4,2026-02-21
2962,23,1,3,2024-07-06
2962,117,1,4,2025-01-15
2962,118,1,3,2025-06-12
2962,81,1,4,2024-11-09
2962,116,1,4,2025-04-07
2962,114,1,4,2025-04-07
2962,36,1,5,2025-08-26
2962,99,1,3,2025-09-21
2963,68,1,5,2025-02-10
2963,75,1,4,2024-06-20
2963,96,1,4,2025-12-10
2963,46,1,3,2024-10-04
2963,25,1,4,2025-11-14
2963,27,1,3,2025-12-05
2964,44,1,5,2024-10-21
2964,4,1,3,2025-10-14
2965,60,1,5,2024-11-20
2965,14,1,3,2025-02-01
2965,100,1,4,2026-03-15
2965,16,1,5,2026-04-22
2965,113,1,4,2025-12-22
2965,74,1,4,2025-03-01
2965,119,1,5,2024-08-05
2965,62,1,5,2026-03-07
2966,19,1,3,2024-10-12
2966,119,1,3,2025-09-19
2967,116,1,4,2025-08-14
2967,41,1,5,2024-11-22
2967,25,1,4,2024-07-16
2967,26,1,3,2025-06-07
2967,87,1,4,2026-01-29
2967,91,1,3,2025-02-12
2967,3,1,3,2025-11-01
2968,110,1,5,2025-06-23
2968,102,1,4,2024-12-21
2968,91,1,4,2025-07-05
2968,107,1,4,2025-07-16
2968,10,1,4,2025-11-22
2968,92,1,3,2026-01-30
2968,104,1,3,2026-04-23
2969,77,1,4,2024-09-24
2969,22,1,4,2025-10-22
2969,119,1,5,2026-02-16
2969,44,1,3,2025-05-21
2969,109,1,3,2025-08-24
2969,21,1,5,2024-05-19
2969,2,1,3,2024-12-27
2970,75,1,3,2024-10-14
2970,31,1,5,2025-06-24
2970,1,1,4,2024-08-05
2970,90,1,3,2024-09-23
2970,110,1,4,2026-01-09
2971,116,1,5,2025-11-16
2971,75,1,4,2025-07-22
2971,26,1,3,2026-01-02
2971,81,1,4,2024-07-30
2971,89,1,5,2024-07-31
2971,83,1,4,2024-10-17
2971,68,1,3,2025-02-26
2971,91,1,3,2025-12-07
2972,36,1,4,2026-01-22
2972,12,1,5,2025-03-01
2973,66,1,4,2025-10-21
2973,99,1,5,2026-01-05
2974,14,1,5,2026-02-09
2974,31,1,5,2024-05-23
2975,45,1,5,2024-06-11
2975,82,1,5,2025-09-24
2975,67,1,5,2024-10-11
2976,116,1,3,2024-12-15
2976,6,1,5,2026-05-05
2976,3,1,5,2025-06-26
2977,30,1,4,2025-12-13
2977,14,1,5,2024-06-30
2977,4,1,5,2025-01-04
2978,9,1,3,2024-10-21
2978,69,1,3,2024-09-10
2978,17,1,4,2025-12-06
2978,65,1,5,2025-07-09
2978,71,1,4,2025-06-12
2979,48,1,3,2026-05-06
2979,47,1,4,2026-03-09
2980,90,1,5,2025-02-02
2980,30,1,3,2025-08-31
2980,65,1,5,2026-01-31
2980,4,1,5,2024-06-23
2981,108,1,3,2024-05-14
2981,75,1,5,2025-07-27
2981,52,1,3,2026-03-24
2981,25,1,3,2024-10-04
2981,14,1,3,2024-09-26
2981,48,1,4,2025-05-08
2982,110,1,5,2025-08-02
2982,17,1,4,2024-08-18
2982,64,1,3,2026-05-07
2982,89,1,3,2025-08-27
2983,62,1,3,2026-04-07
2983,67,1,5,2026-01-28
2984,79,1,5,2025-03-15
2984,110,1,4,2024-12-09
2984,117,1,4,2025-05-10
2985,106,1,5,2025-12-14
2985,63,1,3,2024-09-01
2985,41,1,4,2025-04-13
2985,82,1,4,2025-02-13
2985,71,1,3,2025-01-17
2985,111,1,5,2025-02-08
2985,12,1,3,2024-06-20
2986,79,1,3,2025-01-10
2986,37,1,4,2024-11-30
2986,18,1,3,2025-01-06
2987,101,1,5,2024-08-23
2987,78,1,3,2026-04-10
2987,73,1,5,2026-01-12
2987,5,1,5,2025-10-27
2987,64,1,5,2025-02-09
2987,72,1,4,2024-07-15
2987,25,1,5,2024-12-26
2987,3,1,3,2025-04-05
2988,18,1,4,2026-03-27
2988,35,1,3,2024-08-25
2988,14,1,4,2025-09-08
2988,16,1,3,2024-05-25
2988,105,1,4,2025-12-22
2989,98,1,4,2025-07-13
2989,113,1,3,2025-04-29
2989,100,1,5,2025-03-08
2989,82,1,4,2024-10-18
2989,76,1,3,2024-10-14
2990,19,1,3,2024-07-13
2990,100,1,5,2024-10-07
2990,104,1,3,2025-11-13
2990,109,1,4,2024-05-24
2990,30,1,4,2026-04-06
2990,54,1,5,2025-06-14
2991,17,1,5,2025-08-24
2991,36,1,4,2025-10-27
2991,76,1,4,2025-11-02
2991,73,1,4,2024-11-11
2991,100,1,5,2025-10-26
2991,106,1,4,2024-06-13
2991,99,1,3,2024-08-29
2992,71,1,3,2025-12-07
2992,78,1,3,2026-04-06
2992,27,1,3,2025-12-26
2992,5,1,4,2026-01-05
2992,90,1,4,2025-03-20
2993,39,1,4,2025-10-31
2993,11,1,3,2026-04-24
2993,25,1,5,2024-07-06
2993,46,1,3,2025-01-29
2993,62,1,4,2025-07-12
2993,110,1,5,2024-07-11
2993,30,1,3,2025-06-21
2993,81,1,4,2025-04-15
2994,26,1,5,2025-07-03
2994,81,1,5,2024-12-20
2994,44,1,5,2025-07-23
2994,5,1,3,2024-07-20
2994,114,1,3,2026-01-25
2994,68,1,5,2026-01-29
2994,13,1,4,2026-01-08
2994,90,1,3,2025-03-17
2995,20,1,3,2025-12-02
2995,45,1,3,2024-06-28
2995,79,1,3,2025-07-03
2996,28,1,5,2024-06-17
2996,13,1,4,2024-05-31
2996,86,1,5,2025-09-23
2997,30,1,4,2025-06-23
2997,90,1,4,2025-11-27
2997,105,1,3,2024-06-05
2997,46,1,5,2024-06-30
2997,61,1,4,2026-03-24
2997,7,1,5,2025-11-26
2998,25,1,5,2024-05-24
2998,18,1,4,2025-07-04
2998,19,1,3,2024-07-17
2999,73,1,5,2026-05-02
2999,44,1,3,2025-08-28
2999,84,1,3,2024-11-13
2999,72,1,5,2025-04-24
2999,70,1,3,2026-04-02
2999,29,1,4,2025-11-04
2999,6,1,5,2026-04-15
2999,10,1,3,2025-07-17
3000,83,1,3,2025-09-11
3000,52,1,5,2025-07-20
3000,98,1,5,2025-09-20
3000,100,1,4,2025-07-24
3000,5,1,5,2026-05-08
3001,104,1,5,2025-08-25
3001,9,1,4,2025-04-28
3001,5,1,4,2025-03-29
3001,100,1,5,2025-09-13
3001,94,1,3,2025-10-23
3002,84,1,4,2025-05-27
